Pesticide Name,Commodity,Number of Samples Analyzed,Number of Samples with Detects,Pct of Samples with Detects,Min Detect,Max Detect,LOD Range,pp_,EPA Tolerance (ppm)
"Phorate sulfone","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","0.05"
"Phorate sulfone","Mushrooms","532","0"," "," "," ","0.01","M","NT"
"Phorate sulfone","Plums","507","0"," "," "," ","0.005","M","NT"
"Phorate sulfone","Raspberries","652","0"," "," "," ","0.005 - 0.03","M","NT"
"Phorate sulfone","Raspberries, Frozen","53","0"," "," "," ","0.005 - 0.03","M","NT"
"Phorate sulfone","Summer Squash","363","0"," "," "," ","0.005","M","NT"
"Phorate sulfone","Water, Finished","50","0"," "," "," ","1.8 - 100","T",""
"Phorate sulfone","Water, Groundwater","14","0"," "," "," ","1.8 - 100","T",""
"Phorate sulfone","Water, Untreated","50","0"," "," "," ","1.8 - 100","T",""
"Phorate sulfone","Winter Squash","187","0"," "," "," ","0.003","M","NT"
"Phorate sulfoxide","Apple Juice","379","0"," "," "," ","0.01","M","NT"
"Phorate sulfoxide","Baby Food - Applesauce","379","0"," "," "," ","0.01","M","NT"
"Phorate sulfoxide","Bananas","708","0"," "," "," ","0.005","M","NT"
"Phorate sulfoxide","Broccoli","708","0"," "," "," ","0.01","M","NT"
"Phorate sulfoxide","Butter","756","0"," "," "," ","0.0018","M","NT"
"Phorate sulfoxide","Cauliflower","532","0"," "," "," ","0.0015","M","NT"
"Phorate sulfoxide","Celery","708","0"," "," "," ","0.0015 - 0.005","M","NT"
"Phorate sulfoxide","Fish, Salmon","352","0"," "," "," ","0.01","M","NA"
"Phorate sulfoxide","Grape Juice","176","0"," "," "," ","0.01","M","NT"
"Phorate sulfoxide","Green Beans","378","1","0.3","0.0013","0.0013","0.001","M","0.05"
"Phorate sulfoxide","Infant Formula, Dairy-based","177","0"," "," "," ","0.0015","M","NT"
"Phorate sulfoxide","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","0.05"
"Phorate sulfoxide","Mushrooms","532","0"," "," "," ","0.01","M","NT"
"Phorate sulfoxide","Peaches","285","0"," "," "," ","0.01","M","NT"
"Phorate sulfoxide","Plums","507","0"," "," "," ","0.005","M","NT"
"Phorate sulfoxide","Raspberries","652","0"," "," "," ","0.005","M","NT"
"Phorate sulfoxide","Raspberries, Frozen","53","0"," "," "," ","0.005","M","NT"
"Phorate sulfoxide","Summer Squash","363","0"," "," "," ","0.005","M","NT"
"Phorate sulfoxide","Water, Finished","50","0"," "," "," ","0.44 - 100","T",""
"Phorate sulfoxide","Water, Groundwater","14","0"," "," "," ","0.44 - 100","T",""
"Phorate sulfoxide","Water, Untreated","50","0"," "," "," ","0.44 - 100","T",""
"Phorate sulfoxide","Winter Squash","187","0"," "," "," ","0.003","M","NT"
"Phosalone","Apple Juice","379","0"," "," "," ","0.001","M","10.0"
"Phosalone","Baby Food - Applesauce","379","0"," "," "," ","0.001","M","10.0"
"Phosalone","Bananas","708","0"," "," "," ","0.026","M","NT"
"Phosalone","Broccoli","707","0"," "," "," ","0.005","M","NT"
"Phosalone","Butter","756","0"," "," "," ","0.0029","M","NT"
"Phosalone","Cauliflower","532","0"," "," "," ","0.0024","M","NT"
"Phosalone","Celery","708","0"," "," "," ","0.0024 - 0.005","M","NT"
"Phosalone","Fish, Salmon","206","0"," "," "," ","0.001","M","NA"
"Phosalone","Grape Juice","176","0"," "," "," ","0.001","M","10.0"
"Phosalone","Infant Formula, Dairy-based","177","0"," "," "," ","0.0024","M","NT"
"Phosalone","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","NT"
"Phosalone","Peaches","285","0"," "," "," ","0.005","M","15.0"
"Phosalone","Plums","507","0"," "," "," ","0.005","M","15.0"
"Phosalone","Raspberries","652","0"," "," "," ","0.005 - 0.026","M","NT"
"Phosalone","Raspberries, Frozen","53","0"," "," "," ","0.005 - 0.026","M","NT"
"Phosalone","Summer Squash","363","0"," "," "," ","0.005","M","NT"
"Phosalone","Winter Squash","187","0"," "," "," ","0.003","M","NT"
"Phosmet","Apple Juice","379","0"," "," "," ","0.01","M","10"
"Phosmet","Baby Food - Applesauce","379","3","0.8","0.002","0.002","0.001","M","10"
"Phosmet","Baby Food - Peas","378","0"," "," "," ","0.12","M","1"
"Phosmet","Bananas","708","0"," "," "," ","0.049","M","NT"
"Phosmet","Broccoli","668","0"," "," "," ","0.005","M","NT"
"Phosmet","Carrots","711","4","0.6","0.005","0.0167","0.003 - 0.01","M","NT"
"Phosmet","Celery","346","0"," "," "," ","0.005","M","NT"
"Phosmet","Fish, Salmon","352","0"," "," "," ","0.01","M","NA"
"Phosmet","Grape Juice","176","14","8","0.011","0.015","0.01","M","10"
"Phosmet","Green Beans","378","0"," "," "," ","0.01","M","NT"
"Phosmet","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","NT"
"Phosmet","Mushrooms","532","0"," "," "," ","0.01","M","NT"
"Phosmet","Nectarines","543","16","2.9","0.0833","0.3144","0.05","M","5"
"Phosmet","Peaches","285","42","14.7","0.0053","0.45","0.005","M","10"
"Phosmet","Plums","507","13","2.6","0.0078","0.032","0.005","M","5"
"Phosmet","Raspberries","652","0"," "," "," ","0.005 - 0.049","M","NT"
"Phosmet","Raspberries, Frozen","53","0"," "," "," ","0.005 - 0.049","M","NT"
"Phosmet","Summer Squash","709","0"," "," "," ","0.005 - 0.12","M","NT"
"Phosmet","Water, Finished","7","0"," "," "," ","100","T",""
"Phosmet","Water, Groundwater","12","0"," "," "," ","100","T",""
"Phosmet","Water, Untreated","7","0"," "," "," ","100","T",""
"Phosmet","Winter Squash","187","0"," "," "," ","0.003","M","NT"
"Phosmet oxygen analog","Baby Food - Peas","378","0"," "," "," ","0.01","M","1"
"Phosmet oxygen analog","Bananas","708","0"," "," "," ","0.006","M","NT"
"Phosmet oxygen analog","Carrots","712","0"," "," "," ","0.002","M","NT"
"Phosmet oxygen analog","Green Beans","378","0"," "," "," ","0.001","M","NT"
"Phosmet oxygen analog","Nectarines","543","4","0.7","0.002","0.0038","0.001","M","5"
"Phosmet oxygen analog","Raspberries","301","0"," "," "," ","0.006","M","NT"
"Phosmet oxygen analog","Raspberries, Frozen","43","0"," "," "," ","0.006","M","NT"
"Phosmet oxygen analog","Summer Squash","346","0"," "," "," ","0.01","M","NT"
"Phosphamidon","Baby Food - Applesauce","379","0"," "," "," ","0.01","M","NT"
"Phosphamidon","Broccoli","708","0"," "," "," ","0.01","M","NT"
"Phosphamidon","Butter","756","0"," "," "," ","0.0036","M","NT"
"Phosphamidon","Cauliflower","532","0"," "," "," ","0.003","M","NT"
"Phosphamidon","Celery","708","0"," "," "," ","0.003 - 0.005","M","NT"
"Phosphamidon","Infant Formula, Dairy-based","177","0"," "," "," ","0.003","M","NT"
"Phosphamidon","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","NT"
"Phosphamidon","Peaches","285","0"," "," "," ","0.01","M","NT"
"Phosphamidon","Plums","507","0"," "," "," ","0.005","M","NT"
"Phosphamidon","Raspberries","351","0"," "," "," ","0.005","M","NT"
"Phosphamidon","Raspberries, Frozen","10","0"," "," "," ","0.005","M","NT"
"Phosphamidon","Summer Squash","363","0"," "," "," ","0.005","M","NT"
"Phosphamidon","Winter Squash","187","0"," "," "," ","0.003","M","NT"
"Phoxim","Bananas","708","0"," "," "," ","0.049","M","NT"
"Phoxim","Celery","346","0"," "," "," ","0.0025","M","NT"
"Phoxim","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","NT"
"Phoxim","Plums","507","0"," "," "," ","0.0025","M","NT"
"Phoxim","Raspberries","652","0"," "," "," ","0.0025 - 0.049","M","NT"
"Phoxim","Raspberries, Frozen","53","0"," "," "," ","0.0025 - 0.049","M","NT"
"Phoxim","Summer Squash","363","0"," "," "," ","0.0025","M","NT"
"Picloram","Water, Finished","50","0"," "," "," ","10 - 12.5","T",""
"Picloram","Water, Groundwater","14","0"," "," "," ","10 - 12.5","T",""
"Picloram","Water, Untreated","50","0"," "," "," ","10 - 12.5","T",""
"Piperonyl butoxide","Apple Juice","379","0"," "," "," ","0.005","M","8"
"Piperonyl butoxide","Baby Food - Applesauce","379","0"," "," "," ","0.001","M","8"
"Piperonyl butoxide","Baby Food - Peas","378","0"," "," "," ","0.01","M","8"
"Piperonyl butoxide","Bananas","708","0"," "," "," ","0.013","M","EX"
"Piperonyl butoxide","Broccoli","707","0"," "," "," ","0.005","M","EX"
"Piperonyl butoxide","Butter","756","16","2.1","0.009","0.009","0.0054","M","0.25"
"Piperonyl butoxide","Carrots","712","0"," "," "," ","0.003","M","EX"
"Piperonyl butoxide","Cauliflower","532","0"," "," "," ","0.0045","M","EX"
"Piperonyl butoxide","Celery","708","6","0.8","0.0075","0.23","0.0045 - 0.005","M","EX"
"Piperonyl butoxide","Fish, Salmon","352","0"," "," "," ","0.005","M","EX"
"Piperonyl butoxide","Grape Juice","176","0"," "," "," ","0.005","M","8"
"Piperonyl butoxide","Green Beans","378","0"," "," "," ","0.03","M","8"
"Piperonyl butoxide","Infant Formula, Dairy-based","177","0"," "," "," ","0.0045","M","0.25"
"Piperonyl butoxide","Mushrooms","532","19","3.6","0.007","0.48","0.005","M","EX"
"Piperonyl butoxide","Nectarines","543","0"," "," "," ","0.003","M","EX"
"Piperonyl butoxide","Peaches","285","1","0.4","0.0084","0.0084","0.005","M","8"
"Piperonyl butoxide","Plums","507","1","0.2","0.0064","0.0064","0.005","M","8"
"Piperonyl butoxide","Raspberries","652","6","0.9","0.0087","0.15","0.005 - 0.013","M","8"
"Piperonyl butoxide","Raspberries, Frozen","53","0"," "," "," ","0.005 - 0.013","M","8"
"Piperonyl butoxide","Summer Squash","709","0"," "," "," ","0.005 - 0.03","M","EX"
"Piperonyl butoxide","Winter Squash","187","0"," "," "," ","0.003","M","EX"
"Pirimicarb","Baby Food - Applesauce","379","0"," "," "," ","0.005","M","NT"
"Pirimicarb","Bananas","708","0"," "," "," ","0.003","M","NT"
"Pirimicarb","Broccoli","708","0"," "," "," ","0.005","M","NT"
"Pirimicarb","Butter","756","0"," "," "," ","0.0011 - 0.0036","M","NT"
"Pirimicarb","Cauliflower","514","0"," "," "," ","0.001","M","NT"
"Pirimicarb","Celery","708","0"," "," "," ","0.001 - 0.01","M","NT"
"Pirimicarb","Infant Formula, Dairy-based","177","0"," "," "," ","0.001","M","NT"
"Pirimicarb","Infant Formula, Soy-based","179","0"," "," "," ","0.01","M","NT"
"Pirimicarb","Nectarines","543","0"," "," "," ","0.005","M","NT"
"Pirimicarb","Peaches","285","0"," "," "," ","0.005","M","NT"
"Pirimicarb","Plums","507","0"," "," "," ","0.01","M","NT"
"Pirimicarb","Raspberries","652","0"," "," "," ","0.003 - 0.01","M","NT"
"Pirimicarb","Raspberries, Frozen","53","0"," "," "," ","0.003 - 0.01","M","NT"
"Pirimicarb","Summer Squash","363","0"," "," "," ","0.01","M","NT"
"Pirimicarb","Winter Squash","187","0"," "," "," ","0.006","M","NT"
"Pirimicarb desmethyl","Baby Food - Applesauce","379","0"," "," "," ","0.01","M","NT"
"Pirimicarb desmethyl","Bananas","708","0"," "," "," ","0.002","M","NT"
"Pirimicarb desmethyl","Broccoli","708","0"," "," "," ","0.01","M","NT"
"Pirimicarb desmethyl","Celery","346","0"," "," "," ","0.0025","M","NT"
"Pirimicarb desmethyl","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","NT"
"Pirimicarb desmethyl","Peaches","285","0"," "," "," ","0.01","M","NT"
"Pirimicarb desmethyl","Plums","507","0"," "," "," ","0.0025","M","NT"
"Pirimicarb desmethyl","Raspberries","652","0"," "," "," ","0.002 - 0.0025","M","NT"
"Pirimicarb desmethyl","Raspberries, Frozen","53","0"," "," "," ","0.002 - 0.0025","M","NT"
"Pirimicarb desmethyl","Summer Squash","363","0"," "," "," ","0.0025","M","NT"
"Pirimiphos methyl","Apple Juice","379","0"," "," "," ","0.001","M","NT"
"Pirimiphos methyl","Baby Food - Applesauce","379","0"," "," "," ","0.001","M","NT"
"Pirimiphos methyl","Broccoli","707","0"," "," "," ","0.005","M","NT"
"Pirimiphos methyl","Butter","756","0"," "," "," ","0.0011","M","NT"
"Pirimiphos methyl","Cauliflower","532","0"," "," "," ","0.001","M","NT"
"Pirimiphos methyl","Celery","708","0"," "," "," ","0.001 - 0.005","M","NT"
"Pirimiphos methyl","Fish, Salmon","263","0"," "," "," ","0.001","M","NA"
"Pirimiphos methyl","Grape Juice","176","0"," "," "," ","0.001","M","NT"
"Pirimiphos methyl","Infant Formula, Dairy-based","177","0"," "," "," ","0.001","M","NT"
"Pirimiphos methyl","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","NT"
"Pirimiphos methyl","Mushrooms","532","0"," "," "," ","0.001","M","NT"
"Pirimiphos methyl","Peaches","285","0"," "," "," ","0.005","M","NT"
"Pirimiphos methyl","Plums","507","0"," "," "," ","0.005","M","NT"
"Pirimiphos methyl","Raspberries","351","0"," "," "," ","0.005","M","NT"
"Pirimiphos methyl","Raspberries, Frozen","10","0"," "," "," ","0.005","M","NT"
"Pirimiphos methyl","Summer Squash","363","0"," "," "," ","0.005","M","NT"
"Pirimiphos methyl","Winter Squash","187","0"," "," "," ","0.003","M","NT"
"Prallethrin","Baby Food - Peas","378","0"," "," "," ","0.1","M","1.0"
"Prallethrin","Bananas","708","0"," "," "," ","0.1","M","1.0"
"Prallethrin","Carrots","712","0"," "," "," ","0.015","M","1.0"
"Prallethrin","Celery","346","0"," "," "," ","0.02","M","1.0"
"Prallethrin","Green Beans","378","0"," "," "," ","0.2","M","1.0"
"Prallethrin","Infant Formula, Soy-based","179","0"," "," "," ","0.02","M","1.0"
"Prallethrin","Nectarines","543","0"," "," "," ","0.015","M","1.0"
"Prallethrin","Plums","507","0"," "," "," ","0.02","M","1.0"
"Prallethrin","Raspberries","652","0"," "," "," ","0.02 - 0.1","M","1.0"
"Prallethrin","Raspberries, Frozen","53","0"," "," "," ","0.02 - 0.1","M","1.0"
"Prallethrin","Summer Squash","709","0"," "," "," ","0.02 - 0.1","M","1.0"
"Prallethrin","Water, Finished","43","0"," "," "," ","25","T",""
"Prallethrin","Water, Groundwater","2","0"," "," "," ","25","T",""
"Prallethrin","Water, Untreated","43","0"," "," "," ","25","T",""
"Prallethrin","Winter Squash","187","0"," "," "," ","0.012","M","1.0"
"Prochloraz","Baby Food - Applesauce","379","0"," "," "," ","0.001","M","NT"
"Prochloraz","Broccoli","707","0"," "," "," ","0.005","M","NT"
"Prochloraz","Celery","346","0"," "," "," ","0.01","M","NT"
"Prochloraz","Infant Formula, Soy-based","179","0"," "," "," ","0.01","M","NT"
"Prochloraz","Peaches","285","0"," "," "," ","0.005","M","NT"
"Prochloraz","Plums","507","0"," "," "," ","0.01","M","NT"
"Prochloraz","Raspberries","351","0"," "," "," ","0.01","M","NT"
"Prochloraz","Raspberries, Frozen","10","0"," "," "," ","0.01","M","NT"
"Prochloraz","Summer Squash","363","0"," "," "," ","0.01","M","NT"
"Procymidone","Baby Food - Applesauce","379","0"," "," "," ","0.001","M","NT"
"Procymidone","Bananas","708","0"," "," "," ","0.0096","M","NT"
"Procymidone","Broccoli","707","0"," "," "," ","0.005","M","NT"
"Procymidone","Celery","346","0"," "," "," ","0.01","M","NT"
"Procymidone","Grape Juice","176","0"," "," "," ","0.01","M","5.0"
"Procymidone","Infant Formula, Soy-based","179","0"," "," "," ","0.01","M","NT"
"Procymidone","Peaches","285","0"," "," "," ","0.005","M","NT"
"Procymidone","Plums","507","0"," "," "," ","0.01","M","NT"
"Procymidone","Raspberries","652","0"," "," "," ","0.0096 - 0.01","M","NT"
"Procymidone","Raspberries, Frozen","53","0"," "," "," ","0.0096 - 0.01","M","NT"
"Procymidone","Summer Squash","363","0"," "," "," ","0.01","M","NT"
"Profenofos","Baby Food - Applesauce","379","0"," "," "," ","0.01","M","NT"
"Profenofos","Broccoli","708","0"," "," "," ","0.01","M","NT"
"Profenofos","Butter","756","0"," "," "," ","0.0022","M","NT"
"Profenofos","Cauliflower","532","0"," "," "," ","0.0018","M","NT"
"Profenofos","Celery","708","0"," "," "," ","0.0018 - 0.005","M","NT"
"Profenofos","Grape Juice","176","0"," "," "," ","0.075","M","NT"
"Profenofos","Infant Formula, Dairy-based","177","0"," "," "," ","0.0018","M","0.01"
"Profenofos","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","NT"
"Profenofos","Peaches","285","0"," "," "," ","0.01","M","NT"
"Profenofos","Plums","507","0"," "," "," ","0.005","M","NT"
"Profenofos","Raspberries","351","0"," "," "," ","0.005","M","NT"
"Profenofos","Raspberries, Frozen","10","0"," "," "," ","0.005","M","NT"
"Profenofos","Summer Squash","363","0"," "," "," ","0.005","M","NT"
"Profluralin","Celery","346","0"," "," "," ","0.005","M","NT"
"Profluralin","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","NT"
"Profluralin","Plums","507","0"," "," "," ","0.005","M","NT"
"Profluralin","Raspberries","351","0"," "," "," ","0.005","M","NT"
"Profluralin","Raspberries, Frozen","10","0"," "," "," ","0.005","M","NT"
"Profluralin","Summer Squash","363","0"," "," "," ","0.005","M","NT"
"Promecarb","Celery","346","0"," "," "," ","0.005","M","NT"
"Promecarb","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","NT"
"Promecarb","Plums","507","0"," "," "," ","0.005","M","NT"
"Promecarb","Raspberries","351","0"," "," "," ","0.005","M","NT"
"Promecarb","Raspberries, Frozen","10","0"," "," "," ","0.005","M","NT"
"Promecarb","Summer Squash","363","0"," "," "," ","0.005","M","NT"
"Promecarb","Winter Squash","187","0"," "," "," ","0.003","M","NT"
"Prometon","Water, Finished","50","41","82","0.28","5.7","0.17 - 30","T",""
"Prometon","Water, Groundwater","14","1","7.1","1.5","1.5","0.17 - 30","T",""
"Prometon","Water, Untreated","50","40","80","0.28","12","0.17 - 30","T",""
"Prometryn","Butter","756","0"," "," "," ","0.0011","M","NT"
"Prometryn","Carrots","712","0"," "," "," ","0.003","M","0.45"
"Prometryn","Cauliflower","532","0"," "," "," ","0.001","M","NT"
"Prometryn","Celery","708","35","4.9","0.002","0.024","0.001 - 0.0025","M","0.50"
"Prometryn","Infant Formula, Dairy-based","177","0"," "," "," ","0.001","M","NT"
"Prometryn","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","NT"
"Prometryn","Plums","507","0"," "," "," ","0.0025","M","NT"
"Prometryn","Raspberries","351","0"," "," "," ","0.0025","M","NT"
"Prometryn","Raspberries, Frozen","10","0"," "," "," ","0.0025","M","NT"
"Prometryn","Summer Squash","363","0"," "," "," ","0.0025","M","NT"
"Prometryn","Water, Finished","50","0"," "," "," ","0.17 - 1","T",""
"Prometryn","Water, Groundwater","14","0"," "," "," ","0.17 - 1","T",""
"Prometryn","Water, Untreated","50","15","30","0.28","2.4","0.17 - 1","T",""
"Prometryn","Winter Squash","187","0"," "," "," ","0.0045","M","NT"
"Pronamide","Apple Juice","379","0"," "," "," ","0.002","M","0.1"
"Pronamide","Baby Food - Applesauce","379","0"," "," "," ","0.001","M","0.1"
"Pronamide","Baby Food - Peas","378","0"," "," "," ","0.005","M","0.05"
"Pronamide","Bananas","708","0"," "," "," ","0.012","M","NT"
"Pronamide","Broccoli","707","1","0.1","0.0073","0.0073","0.005","M","NT"
"Pronamide","Butter","756","0"," "," "," ","0.0011 - 0.0036","M","NT"
"Pronamide","Cauliflower","532","1","0.2","0.002","0.002","0.001","M","NT"
"Pronamide","Celery","708","2","0.3","0.004","0.007","0.001 - 0.0025","M","NT"
"Pronamide","Fish, Salmon","352","0"," "," "," ","0.002","M","NA"
"Pronamide","Grape Juice","176","0"," "," "," ","0.002","M","0.1"
"Pronamide","Green Beans","378","0"," "," "," ","0.005","M","NT"
"Pronamide","Infant Formula, Dairy-based","177","0"," "," "," ","0.001","M","0.02"
"Pronamide","Infant Formula, Soy-based","179","0"," "," "," ","0.0025","M","NT"
"Pronamide","Mushrooms","532","0"," "," "," ","0.002","M","NT"
"Pronamide","Nectarines","543","0"," "," "," ","0.001","M","0.1"
"Pronamide","Peaches","285","0"," "," "," ","0.005","M","0.1"
"Pronamide","Plums","507","0"," "," "," ","0.0025","M","0.1"
"Pronamide","Raspberries","652","0"," "," "," ","0.0025 - 0.012","M","0.05"
"Pronamide","Raspberries, Frozen","53","0"," "," "," ","0.0025 - 0.012","M","0.05"
"Pronamide","Summer Squash","363","1","0.3","0.0029","0.0029","0.0025","M","NT"
"Pronamide","Winter Squash","187","0"," "," "," ","0.0015","M","NT"
"Propachlor","Butter","756","0"," "," "," ","0.0011 - 0.0036","M","NT"
"Propachlor","Cauliflower","532","0"," "," "," ","0.001 - 0.003","M","NT"
"Propachlor","Celery","362","0"," "," "," ","0.001 - 0.003","M","NT"
"Propachlor","Infant Formula, Dairy-based","177","0"," "," "," ","0.001","M","0.02"
"Propachlor","Water, Finished","50","0"," "," "," ","0.64 - 30","T",""
"Propachlor","Water, Groundwater","14","0"," "," "," ","0.64 - 30","T",""
"Propachlor","Water, Untreated","50","0"," "," "," ","0.64 - 30","T",""
"Propachlor ESA","Water, Finished","7","0"," "," "," ","9","T",""
"Propachlor ESA","Water, Groundwater","12","0"," "," "," ","9","T",""
"Propachlor ESA","Water, Untreated","7","0"," "," "," ","9","T",""
"Propachlor oxanilic acid (OA)","Water, Finished","50","0"," "," "," ","1.4 - 3","T",""
"Propachlor oxanilic acid (OA)","Water, Groundwater","14","0"," "," "," ","1.4 - 3","T",""
"Propachlor oxanilic acid (OA)","Water, Untreated","50","0"," "," "," ","1.4 - 3","T",""
"Propamocarb hydrochloride","Apple Juice","379","0"," "," "," ","0.003","M","NT"
"Propamocarb hydrochloride","Baby Food - Applesauce","379","0"," "," "," ","0.01","M","NT"
"Propamocarb hydrochloride","Broccoli","708","3","0.4","0.011","0.041","0.01","M","NT"
"Propamocarb hydrochloride","Celery","346","3","0.9","0.011","0.035","0.01","M","NT"
"Propamocarb hydrochloride","Grape Juice","148","0"," "," "," ","0.003","M","NT"
"Propamocarb hydrochloride","Green Beans","378","6","1.6","0.0011","0.14","0.001","M","NT"
"Propamocarb hydrochloride","Infant Formula, Soy-based","179","0"," "," "," ","0.01","M","NT"
"Propamocarb hydrochloride","Mushrooms","532","0"," "," "," ","0.003","M","NT"
"Propamocarb hydrochloride","Peaches","285","0"," "," "," ","0.01","M","NT"
"Propamocarb hydrochloride","Plums","507","0"," "," "," ","0.01","M","NT"
"Propamocarb hydrochloride","Raspberries","351","0"," "," "," ","0.01","M","NT"
"Propamocarb hydrochloride","Raspberries, Frozen","10","0"," "," "," ","0.01","M","NT"
"Propamocarb hydrochloride","Summer Squash","709","76","10.7","0.0061","0.56","0.005 - 0.01","M","1.5"
"Propamocarb hydrochloride","Winter Squash","187","38","20.3","0.01","0.61","0.006","M","1.5"
"Propanil","Celery","346","0"," "," "," ","0.01","M","NT"
"Propanil","Infant Formula, Soy-based","150","0"," "," "," ","0.01","M","NT"
"Propanil","Plums","507","0"," "," "," ","0.01","M","NT"
"Propanil","Raspberries","351","0"," "," "," ","0.01","M","NT"
"Propanil","Raspberries, Frozen","10","0"," "," "," ","0.01","M","NT"
"Propanil","Summer Squash","363","0"," "," "," ","0.01","M","NT"
"Propanil","Water, Finished","50","0"," "," "," ","2.2 - 30","T",""
"Propanil","Water, Groundwater","14","0"," "," "," ","2.2 - 30","T",""
"Propanil","Water, Untreated","50","0"," "," "," ","2.2 - 30","T",""
"Propaquizafop","Celery","346","0"," "," "," ","0.005","M","NT"
"Propaquizafop","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","NT"
"Propaquizafop","Plums","507","0"," "," "," ","0.005","M","NT"
"Propaquizafop","Raspberries","351","0"," "," "," ","0.005","M","NT"
"Propaquizafop","Raspberries, Frozen","10","0"," "," "," ","0.005","M","NT"
"Propaquizafop","Summer Squash","363","0"," "," "," ","0.005","M","NT"
"Propargite","Apple Juice","379","0"," "," "," ","0.05","M","NT"
"Propargite","Bananas","708","0"," "," "," ","0.018","M","NT"
"Propargite","Broccoli","707","0"," "," "," ","0.02","M","NT"
"Propargite","Cauliflower","532","0"," "," "," ","0.02","M","NT"
"Propargite","Celery","708","0"," "," "," ","0.005 - 0.02","M","NT"
"Propargite","Fish, Salmon","352","0"," "," "," ","0.05","M","NA"
"Propargite","Grape Juice","176","0"," "," "," ","0.05","M","10.0"
"Propargite","Infant Formula, Dairy-based","177","0"," "," "," ","0.006","M","0.08"
"Propargite","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","0.2"
"Propargite","Mushrooms","532","0"," "," "," ","0.05","M","NT"
"Propargite","Nectarines","543","3","0.6","0.1743","0.5236","0.03","M","4.0"
"Propargite","Peaches","285","0"," "," "," ","0.02","M","NT"
"Propargite","Plums","507","0"," "," "," ","0.005","M","NT"
"Propargite","Raspberries","652","0"," "," "," ","0.005 - 0.018","M","NT"
"Propargite","Raspberries, Frozen","53","0"," "," "," ","0.005 - 0.018","M","NT"
"Propargite","Summer Squash","363","0"," "," "," ","0.005","M","NT"
"Propargite","Winter Squash","187","0"," "," "," ","0.003","M","NT"
"Propazine","Water, Finished","50","15","30","0.7","2.9","0.42 - 30","T",""
"Propazine","Water, Groundwater","14","1","7.1","0.7","0.7","0.42 - 30","T",""
"Propazine","Water, Untreated","50","16","32","0.7","5.6","0.42 - 30","T",""
"Propetamphos","Apple Juice","379","0"," "," "," ","0.01","M","0.1"
"Propetamphos","Baby Food - Applesauce","379","0"," "," "," ","0.01","M","0.1"
"Propetamphos","Baby Food - Peas","378","0"," "," "," ","0.05","M","0.1"
"Propetamphos","Bananas","708","0"," "," "," ","0.01","M","0.1"
"Propetamphos","Broccoli","708","0"," "," "," ","0.01","M","0.1"
"Propetamphos","Butter","756","0"," "," "," ","0.0018","M","0.1"
"Propetamphos","Carrots","712","0"," "," "," ","0.005","M","0.1"
"Propetamphos","Cauliflower","532","0"," "," "," ","0.0015","M","0.1"
"Propetamphos","Celery","708","0"," "," "," ","0.0015 - 0.005","M","0.1"
"Propetamphos","Fish, Salmon","322","0"," "," "," ","0.01","M","0.1"
"Propetamphos","Grape Juice","146","0"," "," "," ","0.01","M","0.1"
"Propetamphos","Green Beans","378","0"," "," "," ","0.1","M","0.1"
"Propetamphos","Infant Formula, Dairy-based","177","0"," "," "," ","0.0015","M","0.1"
"Propetamphos","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","0.1"
"Propetamphos","Mushrooms","501","0"," "," "," ","0.01","M","0.1"
"Propetamphos","Nectarines","543","0"," "," "," ","0.001","M","0.1"
"Propetamphos","Peaches","285","0"," "," "," ","0.01","M","0.1"
"Propetamphos","Plums","507","0"," "," "," ","0.005","M","0.1"
"Propetamphos","Raspberries","652","0"," "," "," ","0.005 - 0.01","M","0.1"
"Propetamphos","Raspberries, Frozen","53","0"," "," "," ","0.005 - 0.01","M","0.1"
"Propetamphos","Summer Squash","709","0"," "," "," ","0.005 - 0.05","M","0.1"
"Propetamphos","Winter Squash","187","0"," "," "," ","0.003","M","0.1"
"Propham","Celery","346","0"," "," "," ","0.005","M","NT"
"Propham","Infant Formula, Soy-based","179","0"," "," "," ","0.005","M","NT"
"Propham","Plums","507","0"," "," "," ","0.005","M","NT"
"Propham","Raspberries","351","0"," "," "," ","0.005","M","NT"
"Propham","Raspberries, Frozen","10","0"," "," "," ","0.005","M","NT"
"Propham","Summer Squash","363","0"," "," "," ","0.005","M","NT"
"Propham","Winter Squash","187","0"," "," "," ","0.0045","M","NT"
"Propiconazole","Apple Juice","379","0"," "," "," ","0.01","M","NT"
"Propiconazole","Baby Food - Applesauce","379","0"," "," "," ","0.01","M","NT"
